0.1302,1565.13,410.383
0.1305,1567.9,410.485
0.1308,1570.67,410.588
0.1311,1573.45,410.693
0.1314,1576.23,410.8
0.1317,1579.02,410.909
0.132,1581.81,411.019
0.1323,1584.61,411.131
0.1326,1587.4,411.245
0.1329,1590.21,411.361
0.1332,1593.02,411.478
0.1335,1595.83,411.597
0.1338,1598.65,411.718
0.1341,1601.47,411.841
0.1344,1604.29,411.965
0.1347,1607.12,412.091
0.135,1609.96,412.219
0.1353,1612.8,412.349
0.1356,1615.64,412.481
0.1359,1618.49,412.614
0.1362,1621.34,412.749
0.1365,1624.2,412.886
0.1368,1627.06,413.025
0.1371,1629.92,413.166
0.1374,1632.79,413.309
0.1377,1635.67,413.453
0.138,1638.54,413.599
0.1383,1641.43,413.747
0.1386,1644.31,413.897
0.1389,1647.2,414.048
0.1392,1650.1,414.202
0.1395,1653,414.357
0.1398,1655.9,414.515
0.1401,1658.81,414.674
0.1404,1661.73,414.835
0.1407,1664.64,414.998
0.141,1667.56,415.162
0.1413,1670.49,415.329
0.1416,1673.42,415.497
0.1419,1676.35,415.668
0.1422,1679.29,415.84
0.1425,1682.24,416.014
0.1428,1685.18,416.191
0.1431,1688.13,416.369
0.1434,1691.09,416.549
0.1437,1694.05,416.73
0.144,1697.01,416.914
0.1443,1699.98,417.1
0.1446,1702.96,417.288
0.1449,1705.93,417.477
0.1452,1708.91,417.669
0.1455,1711.9,417.862
0.1458,1714.89,418.058
0.1461,1717.88,418.255
0.1464,1720.88,418.455
0.1467,1723.88,418.656
0.147,1726.89,418.86
0.1473,1729.9,419.065
0.1476,1732.92,419.272
0.1479,1735.93,419.482
0.1482,1738.96,419.693
0.1485,1741.99,419.906
0.1488,1745.02,420.122
0.1491,1748.05,420.339
0.1494,1751.09,420.559
0.1497,1754.14,420.78
0.15,1757.18,421.004
0.1503,1760.24,421.229
0.1506,1763.29,421.457
0.1509,1766.35,421.687
0.1512,1769.42,421.918
0.1515,1772.49,422.152
0.1518,1775.56,422.388
0.1521,1778.64,422.626
0.1524,1781.72,422.866
0.1527,1784.8,423.108
0.153,1787.89,423.352
0.1533,1790.98,423.599
0.1536,1794.08,423.847
0.1539,1797.18,424.098
0.1542,1800.29,424.35
0.1545,1803.4,424.605
0.1548,1806.51,424.862
0.1551,1809.63,425.121
0.1554,1812.75,425.382
0.1557,1815.87,425.646
0.156,1819,425.911
0.1563,1822.13,426.179
0.1566,1825.27,426.449
0.1569,1828.41,426.721
0.1572,1831.55,426.995
0.1575,1834.7,427.271
0.1578,1837.86,427.55
0.1581,1841.01,427.831
0.1584,1844.17,428.114
0.1587,1847.34,428.399
0.159,1850.5,428.686
0.1593,1853.68,428.976
0.1596,1856.85,429.268
0.1599,1860.03,429.562
0.1602,1863.21,429.859
0.1605,1866.4,430.157
0.1608,1869.59,430.458
0.1611,1872.79,430.762
0.1614,1875.98,431.067
0.1617,1879.19,431.375
0.162,1882.39,431.685
0.1623,1885.6,431.997
0.1626,1888.81,432.312
0.1629,1892.03,432.629
0.1632,1895.25,432.948
0.1635,1898.47,433.27
0.1638,1901.7,433.594
0.1641,1904.93,433.92
0.1644,1908.17,434.249
0.1647,1911.41,434.58
0.165,1914.65,434.913
0.1653,1917.9,435.249
0.1656,1921.15,435.587
0.1659,1924.4,435.927
0.1662,1927.65,436.27
0.1665,1930.91,436.616
0.1668,1934.18,436.963
0.1671,1937.45,437.313
0.1674,1940.72,437.666
0.1677,1943.99,438.021
0.168,1947.27,438.378
0.1683,1950.55,438.738
0.1686,1953.83,439.101
0.1689,1957.12,439.465
0.1692,1960.41,439.833
0.1695,1963.71,440.202
0.1698,1967,440.575
0.1701,1970.3,440.949
0.1704,1973.61,441.326
0.1707,1976.92,441.706
0.171,1980.23,442.088
0.1713,1983.54,442.473
0.1716,1986.86,442.861
0.1719,1990.18,443.25
0.1722,1993.5,443.643
0.1725,1996.83,444.038
0.1728,2000.16,444.435
0.1731,2003.5,444.835
0.1734,2006.83,445.238
0.1737,2010.17,445.643
0.174,2013.52,446.051
0.1743,2016.86,446.462
0.1746,2020.21,446.875
0.1749,2023.56,447.291
0.1752,2026.92,447.709
0.1755,2030.28,448.13
0.1758,2033.64,448.554
0.1761,2037,448.98
0.1764,2040.37,449.409
0.1767,2043.74,449.841
0.177,2047.11,450.275
0.1773,2050.49,450.712
0.1776,2053.87,451.152
0.1779,2057.25,451.594
0.1782,2060.64,452.04
0.1785,2064.02,452.487
0.1788,2067.41,452.938
0.1791,2070.81,453.392
0.1794,2074.2,453.848
0.1797,2077.6,454.307
0.18,2081,454.769
0.1803,2084.41,455.233
0.1806,2087.81,455.7
0.1809,2091.22,456.171
0.1812,2094.63,456.644
0.1815,2098.05,457.119
0.1818,2101.46,457.598
0.1821,2104.88,458.079
0.1824,2108.31,458.564
0.1827,2111.73,459.051
0.183,2115.16,459.541
0.1833,2118.59,460.034
0.1836,2122.02,460.53
0.1839,2125.45,461.029
0.1842,2128.89,461.53
0.1845,2132.33,462.035
0.1848,2135.77,462.543
0.1851,2139.21,463.053
0.1854,2142.66,463.566
0.1857,2146.11,464.083
0.186,2149.56,464.602
0.1863,2153.01,465.125
0.1866,2156.47,465.65
0.1869,2159.92,466.178
0.1872,2163.38,466.71
0.1875,2166.84,467.244
0.1878,2170.31,467.782
0.1881,2173.77,468.322
0.1884,2177.24,468.866
0.1887,2180.71,469.412
0.189,2184.18,469.962
0.1893,2187.65,470.515
0.1896,2191.13,471.071
0.1899,2194.6,471.63
0.1902,2198.08,472.192
0.1905,2201.56,472.757
0.1908,2205.05,473.326
0.1911,2208.53,473.897
0.1914,2212.01,474.472
0.1917,2215.5,475.05
0.192,2218.99,475.631
0.1923,2222.48,476.215
0.1926,2225.97,476.803
0.1929,2229.47,477.393
0.1932,2232.96,477.987
0.1935,2236.46,478.585
0.1938,2239.96,479.185
0.1941,2243.46,479.789
0.1944,2246.96,480.396
0.1947,2250.46,481.006
0.195,2253.97,481.62
0.1953,2257.47,482.237
0.1956,2260.98,482.857
0.1959,2264.49,483.481
0.1962,2267.99,484.108
0.1965,2271.51,484.738
0.1968,2275.02,485.372
0.1971,2278.53,486.009
0.1974,2282.04,486.649
0.1977,2285.56,487.293
0.198,2289.07,487.94
0.1983,2292.59,488.591
0.1986,2296.11,489.245
0.1989,2299.62,489.903
0.1992,2303.14,490.564
0.1995,2306.66,491.228
0.1998,2310.18,491.896
0.2001,2313.71,492.568
